Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,commercial electrical contractor dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,office wiring contractor dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,electrical maintenance contract dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,electrical technician hire dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,industrial electrician dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,electrical works tender dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,692,annual maintenance contract electrician dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,emergency,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,near me,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,24 hour,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,repair,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,marina,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,installation,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,quote,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,24hr,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,24hrs,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,24x7,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,area,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,board,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,charger,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,electricians,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,fast,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,fixing,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,licensed,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,list,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,open,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,out,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,outage,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,power,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,response,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,switch,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,villa,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,weekend,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,Emergency Electrician Near Me,,,,,,,,,,,,Responsive search ad,Emergency Electrician Near Me,1,Emergency Electrician Dubai,1,Same Day Electrician Near Me,1,24 7 Emergency Electrician,,Power Back On Same Visit,,Short Circuit Fixed Fast,,No Power Fixed Tonight,,Call Now For Urgent Repair,,Book Same Day Callout Now,3,Get Help Open Now,,Request Urgent Visit Today,,Rated Dubai Emergency Team,,Fixed In One Visit Guarantee,,Emergency Electrical Service,,24 Hour Electrical Service,,"Emergency electrician near me for faults, outages and short circuits, day or night.","24 hour electrical service in Dubai with real technicians, not a call center.","No fix no fee on diagnosis, upfront pricing before any repair work starts.","Trusted emergency electricians across Dubai, available now for urgent callouts!",emergency-dubai,electrician,https://electricianneardubai.com/emergency-electrician-dubai/,Enabled,
Emergency Electrician Services,,,,,,,,General Electrician Services,,,,,,,,,,,,Responsive search ad,Electrician Dubai Near You,1,Electrician Service Dubai,1,Electrical Work Services,1,Electrician Dubai Marina,,Hire Electrician In Dubai,,Villa Electrician Marina,,Office Electrician Dubai,,Socket And Switch Install,,Fixed Sockets In One Visit,,Rewiring Done Right First,,Book Same Day Electrician,3,Get A Free Price Estimate,,Request Your Callback Now,,Rated By Dubai Homeowners,,Clear Price List Upfront,,"Electrician service in Dubai for repairs, sockets and switches. Book today.","Licensed electricians covering Db boards, Ev chargers and full rewiring jobs.","Free callout assessment before any work starts, so costs are clear upfront.","Trusted Dubai electricians, same day visits available across the city.",electrician,services,https://electricianneardubai.com/electrician-services-dubai/,Enabled,
Emergency Electrician Services,,,,,,,,Electrical Repair & Maintenance,,,,,,,,,,,,Responsive search ad,Electrical Repair Dubai,1,Electrical Maintenance Dubai,1,Short Circuit Repair Dubai,1,Db Board Repair Dubai,,Wiring Repair In Dubai,,Electrical Fault Fixing Now,,Socket Repair Near You Today,,Fixed In One Visit Guarantee,,Stop Recurring Circuit Trips,3,Restore Power Same Day,,Book Your Repair Slot Today,,Get A Free Repair Estimate,,Request Same Day Callout,,Licensed Electricians On Call,,Fair Pricing Per Job Scope,,"Electrical repair in Dubai fixed fast, from wiring faults to Db board issues. Call now.","Free diagnosis before any repair quote, no guesswork on short circuits.",Transparent electrical repair cost quoted before we start any work.,"Trusted technicians across Dubai homes and offices, available same day!",electrical,repair,https://electricianneardubai.com/electrical-repair-maintenance-dubai/,Enabled,
Emergency Electrician Services,,,,,,,,Electrical Contractors & Technicians,,,,,,,,,,,,Responsive search ad,Electrical Work In Dubai,1,Electrician Required In Dubai,1,Electrical Contractors Dubai,1,Electrical Maintenance Co,,Electrical Technician Dubai,,Fewer Breakdowns All Year,,One Contract Covers It All,,Certified Technicians On Call,,Request A Site Survey Today,3,Get Your Contract Quote Now,,Book A Technician This Week,,Licensed Contractors Only,,Ten Years Serving Dubai Sites,,Electrical Maintenance Company,,Electrical Contractors in,,"Electrical contractors in Dubai for offices and sites, quoted today.","Annual maintenance contracts with certified technicians, not one-offs.","Free site survey before any contract, so pricing is clear upfront.",Trusted by Dubai businesses for ongoing electrical maintenance work.,electrical,contractor,https://electricianneardubai.com/electrical-contractor-services-dubai/,Enabled,
Emergency Electrician Services,,,,,,,,,,,,,,1000013,"Dubai,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9041083,"Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9070456,"Palm Islands,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9189230,"Jabal Ali Second,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9189519,"Dubai Sports City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9189585,"Al Quoz Industrial Area 4,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9189674,"Dubai Production City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9189772,"Dubai Creek Harbour,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190056,"Nadd Al Hamar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190079,"Dubai Investment Park - 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190096,"Al Barsha 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190172,"Al Sufouh 1,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190191,"Jumeirah Park,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190340,"Damac Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190838,"Dubai Investment Park First,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190853,"International City Phase(2),Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9190877,"Al Twar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191291,"Ras Al Khor Industrial Area 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191366,"Al Warqa 3,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191386,"Al Safa,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191435,"Dubai Festival City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191492,"The Villa,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191736,"Jabal Ali Industrial Second,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191938,"Mudon,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9191960,"Green Community Village,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9192184,"Dubai Industrial City,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193142,"Academic City,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193233,"Jebel Ali Freezone,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193316,"Arabian Ranches,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193322,"Al Quoz 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193826,"Motor City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9193946,"Front,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9194132,"Za'abeel 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9194381,"Nad Al Sheba 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9194396,"Al Barsha 3,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9195239,"Al Khawaneej 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9195242,"Al Rashidiya,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197694,"Dubai Marina,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197736,"Jumeirah,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197746,"Al Quoz,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197761,"Al Wasl,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197790,"Al Nahda,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197916,"Dubai Silicon Oasis,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9197967,"Mirdif,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198043,"Za'abeel,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198106,"Al Quoz Industrial Area 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198189,"Umm Suqeim,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198260,"Dubai International City,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198338,"Jumeirah Village Circle,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198341,"Al Sufouh 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198427,"Business Bay,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198452,"Jumeirah 1,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198549,"Jebel Ali Village,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198556,"Umm Hurair Second,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198642,"Al Garhoud,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198744,"Nad Al Sheba,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198768,"Al Qusais 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9198848,"Al Qusais,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9199034,"Al Barsha 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9199074,"Al Quoz Industrial Area 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9199106,"Jumeirah Village,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9199180,"Muhaisanah 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9207195,"Al Khawaneej 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9207873,"Jumeirah Golf Estates,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9208097,"Al Warqa 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9208485,"Nad Al Sheba 3,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9209088,"Ghadeer Al Tair,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9210267,"Za'abeel 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9210563,"Al Mizhar 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9210710,"Dubai South,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9210992,"Nad Al Sheba 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9211089,"Muhaisnah 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9211286,"Dubai Festival City,Dubai Festival City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9212181,"Golf City,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9212312,"Hatta,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213022,"Al Mamzar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213058,"Falconcity of Wonders,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213270,"Port Rashid,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213423,"Ras Al Khor Industrial Area 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213612,"Nad Al Sheba 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9213907,"Jumeirah 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9215461,"Umm Ramool,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9216103,"Warsan 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9216199,"DAMAC Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9216363,"Warsan 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9216394,"Jabal Ali Third,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9216541,"National Industries Park,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9217137,"Al Warqa,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9219995,"Muhaisnah,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9220064,"Emirates Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9220208,"Al Warqa 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emergency Electrician Services,,,,,,,,,,,,,,9220406,"Al Khawaneej 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
