Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Final URL suffix,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1831,water heater installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2358,water heater repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2358,hot water repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2358,hot water tank repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1876,water heater service,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater installation near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1380,solar water heater repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1380,solar hot water heater repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1380,solar water repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1831,hot water installers,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,emergency water heater replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,emergency hot water replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,emergency hot water tank replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2236,water heater replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater service technician,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1876,servis water heater,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,hot water heater installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1380,solar hot water repairs,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1031,water heater maintenance,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1539,water heater leaking,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1539,water leaking from water heater,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1539,water heater dripping,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1539,water heater leakage,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2236,change water heater,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,2236,change out water heater,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,gas boiler installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,solar heater repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater plumbing,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,low hot water pressure,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater circuit breaker,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater technician,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,hot water technician,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,emergency water heater installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater overflow pipe,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1483,solar water heater repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater repair cost dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,electric water heater installation dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater replacement price dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,ariston water heater repair dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater not heating fix,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,best water heater company dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,geyser repair dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,tankless water heater repair dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,water heater technician dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,1887,hot water tank replacement cost dubai,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,water pump,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,drain,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,sewer,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,septic,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,leak detection,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,toilet,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,faucet,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,well,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,backed,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,basement,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,bathroom,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,blocked,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,booster,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,borewell,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,broken,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,burst,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,busted,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,ceiling,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,circulation,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,clean,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,cleaning,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,cleanout,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,clearing,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,close,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,contractors,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,deep,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,detection,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,domestic,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,floor,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,grease,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,gutter,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,hidden,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,home,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,honda,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,hours,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,hydro,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,irrigation,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,jetting,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,jojo,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,list,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,local,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,mechanic,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,motor,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,nearest,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,quick,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,recirculating,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,sewage,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,sink,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,slab,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,solex,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,specialist,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,station,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,submersible,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,sump,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,supply,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,survey,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,switch,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,tap,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,trap,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,unblocking,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,underground,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,upvc,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,wells,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,الماء,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,المضخة,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,تصليح,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,ماء,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,Water Heater Repair & Installation,,,,مضخة,Negative Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",Standard,Enabled,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1734,borewell pump repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,emergency water pump service near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,2848,water pump repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,submersible pump repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,wells service near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,domestic pump,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,577,water pump supply near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,booster pump repair near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,recirculating pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,circulation pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,water motor repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,well pump pressure switch replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,submersible water pump repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,water well pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,submersible pump repairs near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,water pumps near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,booster pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,installing a well pump,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,deep well jet pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,basement sump pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,shower pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,"Water Pump Repair, Installation & Maintenance",,,1887,water tank pump installation,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
